datetime,temp_2m,pm10,no2,co,o3
2021-07-28 00:00:00,292.80322,3.4696413e-08,1.7892015e-08,2.1127244e-07,3.5566607e-08
2021-07-28 03:00:00,292.28784,3.431548e-08,1.4552742e-08,2.0289568e-07,3.671668e-08
2021-07-28 06:00:00,292.78345,2.978933e-08,8.88763e-09,1.8169136e-07,4.9545214e-08
2021-07-28 09:00:00,294.42358,2.579441e-08,3.8524717e-09,1.5773631e-07,7.5929776e-08
2021-07-28 12:00:00,295.86157,3.3411638e-08,1.4899109e-09,1.5051987e-07,9.6666355e-08
2021-07-28 15:00:00,297.24268,2.852872e-08,1.4003702e-09,1.4765799e-07,1.03809555e-07
2021-07-28 18:00:00,297.32422,2.5319235e-08,3.57502e-09,1.5220989e-07,8.702939e-08
2021-07-28 21:00:00,293.1997,2.3333676e-08,1.1145988e-08,1.8177978e-07,4.6724477e-08
2021-07-29 00:00:00,291.84497,2.3888095e-08,1.6744334e-08,2.082377e-07,3.5405336e-08
2021-07-29 03:00:00,291.2058,2.546426e-08,2.1801872e-08,2.4400367e-07,1.4919342e-08
2021-07-29 06:00:00,292.17993,2.6204123e-08,1.3847208e-08,2.4999352e-07,2.5119471e-08
2021-07-29 09:00:00,297.07446,2.4217854e-08,2.0509718e-09,1.6202861e-07,1.0026764e-07
2021-07-29 12:00:00,299.04126,2.5939393e-08,1.0273915e-09,1.4865422e-07,1.0783159e-07
2021-07-29 15:00:00,300.42236,2.3711259e-08,1.1699071e-09,1.4597481e-07,1.07291996e-07
2021-07-29 18:00:00,299.38647,2.2580373e-08,3.4532253e-09,1.517847e-07,9.082204e-08
2021-07-29 21:00:00,294.62695,2.3282734e-08,1.4038252e-08,1.9073305e-07,3.984929e-08
2021-07-30 00:00:00,293.23267,2.3796225e-08,2.111291e-08,2.1836502e-07,3.6285208e-08
2021-07-30 03:00:00,293.28247,2.1474612e-08,1.6547572e-08,2.1014306e-07,3.9469032e-08
2021-07-30 06:00:00,293.8069,1.8274257e-08,1.2004794e-08,2.0396375e-07,3.893633e-08
2021-07-30 09:00:00,297.00122,1.6132429e-08,3.08328e-09,1.5344118e-07,9.603125e-08
2021-07-30 12:00:00,297.88354,2.4201572e-08,1.1251382e-09,1.4353927e-07,1.08146835e-07
2021-07-30 15:00:00,299.95044,2.0783855e-08,1.1893241e-09,1.3760318e-07,1.1105323e-07
2021-07-30 18:00:00,297.7307,2.1363824e-08,2.9582028e-09,1.420579e-07,9.577944e-08
2021-07-30 21:00:00,295.03662,2.7131556e-08,1.5720104e-08,1.8799442e-07,3.067162e-08
2021-07-31 00:00:00,293.30078,2.3388083e-08,2.4304788e-08,2.18398e-07,2.6288427e-08
2021-07-31 03:00:00,292.9895,2.4053545e-08,2.3394927e-08,2.4301778e-07,2.3799922e-08
2021-07-31 06:00:00,293.57788,2.0228363e-08,1.28191315e-08,1.9339396e-07,4.7788397e-08
2021-07-31 09:00:00,297.44995,1.8619897e-08,3.1840268e-09,1.4437927e-07,9.041587e-08
2021-07-31 12:00:00,299.27686,3.3535702e-08,1.5384023e-09,1.349468e-07,9.877727e-08
2021-07-31 15:00:00,298.86206,2.7683246e-08,1.4254881e-09,1.3071904e-07,9.8820514e-08
2021-07-31 18:00:00,296.2832,2.4805964e-08,3.567379e-09,1.353932e-07,8.342957e-08
2021-07-31 21:00:00,293.69336,2.482598e-08,1.3709705e-08,1.69333e-07,4.1974516e-08
2021-08-01 00:00:00,292.21436,2.343922e-08,1.0731496e-08,1.6233996e-07,5.3897814e-08
2021-08-01 03:00:00,291.3977,2.2304711e-08,1.2041484e-08,1.6843e-07,4.4373145e-08
2021-08-01 06:00:00,291.94385,1.9107034e-08,6.0393734e-09,1.4937194e-07,5.8481326e-08
2021-08-01 09:00:00,294.80762,1.3589293e-08,2.1190594e-09,1.3152173e-07,7.7518756e-08
2021-08-01 12:00:00,295.86792,1.4073525e-08,8.080103e-10,1.17850014e-07,8.3540144e-08
2021-08-01 15:00:00,294.6255,1.2563838e-08,9.704353e-10,1.16712755e-07,7.9219575e-08
2021-08-01 18:00:00,294.04614,1.1967195e-08,2.7654727e-09,1.1959683e-07,6.439116e-08
2021-08-01 21:00:00,290.83862,1.6598516e-08,1.1452769e-08,1.4859813e-07,3.1855087e-08
2021-08-02 00:00:00,289.06104,1.4737626e-08,1.5850478e-08,1.7155135e-07,3.1775706e-08
2021-08-02 03:00:00,288.76807,2.1814731e-08,2.2109482e-08,2.2315011e-07,1.211104e-08
2021-08-02 06:00:00,289.8235,2.3541237e-08,1.42276715e-08,2.5138814e-07,1.18834e-08
2021-08-02 09:00:00,294.81055,9.036356e-09,2.4620965e-09,1.2708028e-07,7.208067e-08
2021-08-02 12:00:00,296.99658,1.3017434e-08,1.1937872e-09,1.2726534e-07,8.0490075e-08
2021-08-02 15:00:00,296.0813,1.3236047e-08,1.0886079e-09,1.2616766e-07,8.710374e-08
2021-08-02 18:00:00,295.52393,1.4279369e-08,3.8030383e-09,1.3507228e-07,7.088595e-08
2021-08-02 21:00:00,292.21777,2.1174788e-08,1.7084552e-08,1.8946128e-07,2.1451568e-08
2021-08-03 00:00:00,290.45923,2.1928905e-08,2.2339684e-08,2.0745641e-07,1.798291e-08
2021-08-03 03:00:00,289.37402,1.9559714e-08,2.2711399e-08,2.2308168e-07,1.1096175e-08
2021-08-03 06:00:00,290.4336,1.9774731e-08,1.4206233e-08,2.0670947e-07,2.275448e-08
2021-08-03 09:00:00,293.5459,1.46822785e-08,3.220708e-09,1.4396488e-07,7.567953e-08
2021-08-03 12:00:00,295.06006,2.5326084e-08,1.1751414e-09,1.3717171e-07,8.74821e-08
2021-08-03 15:00:00,295.87744,2.1329708e-08,1.275411e-09,1.3355879e-07,8.814569e-08
2021-08-03 18:00:00,293.83618,1.9918211e-08,4.1415e-09,1.4005005e-07,6.852577e-08
2021-08-03 21:00:00,291.9336,2.1639146e-08,8.458006e-09,1.5564726e-07,5.3272693e-08
2021-08-04 00:00:00,290.66455,2.2567601e-08,1.366862e-08,1.7549303e-07,3.9108148e-08
2021-08-04 03:00:00,290.708,2.0073127e-08,1.2657196e-08,1.7756086e-07,3.9057706e-08
2021-08-04 06:00:00,291.0703,1.806383e-08,8.194374e-09,1.6364301e-07,4.3668248e-08
2021-08-04 09:00:00,292.46948,1.8987613e-08,4.338145e-09,1.4638134e-07,6.2896824e-08
2021-08-04 12:00:00,291.80933,2.3813161e-08,2.2927402e-09,1.3861141e-07,7.8510425e-08
2021-08-04 15:00:00,291.97168,2.2489967e-08,2.6177047e-09,1.3957411e-07,7.696079e-08
2021-08-04 18:00:00,292.15942,2.2219968e-08,5.1804427e-09,1.4758002e-07,5.7685305e-08
2021-08-04 21:00:00,290.5952,2.1180927e-08,7.769223e-09,1.5491153e-07,5.0427868e-08
2021-08-05 00:00:00,289.76123,2.0470033e-08,1.3665772e-08,1.7481992e-07,3.7537124e-08
2021-08-05 03:00:00,289.40942,2.1346285e-08,2.0776715e-08,2.081023e-07,1.7514054e-08
2021-08-05 06:00:00,290.20435,2.0308917e-08,1.207823e-08,2.1036571e-07,2.4721057e-08
2021-08-05 09:00:00,294.33032,1.2403433e-08,1.9702353e-09,1.4707537e-07,7.809124e-08
2021-08-05 12:00:00,297.15723,6.6024732e-09,8.572445e-10,1.2688021e-07,8.3744425e-08
2021-08-05 15:00:00,298.3938,6.064443e-09,9.508778e-10,1.2526756e-07,8.484666e-08
2021-08-05 18:00:00,297.25903,8.7235e-09,5.156757e-09,1.3791619e-07,5.923028e-08
2021-08-05 21:00:00,292.7666,1.5734695e-08,1.7734353e-08,1.8427015e-07,1.7356678e-08
2021-08-06 00:00:00,290.5703,3.3102133e-08,2.341762e-08,2.6989832e-07,8.531849e-09
2021-08-06 03:00:00,290.0725,4.598682e-08,2.2177025e-08,3.5520316e-07,2.7659974e-09
2021-08-06 06:00:00,291.09644,4.039255e-08,1.9603531e-08,3.534573e-07,8.2334655e-09
2021-08-06 09:00:00,295.86426,1.42549155e-08,5.6294582e-09,1.7940394e-07,8.5920576e-08
2021-08-06 12:00:00,298.01514,4.270472e-09,6.741506e-10,1.6409675e-07,1.0544206e-07
2021-08-06 15:00:00,298.85498,4.3492747e-09,8.1169044e-10,1.5684155e-07,1.0470227e-07
2021-08-06 18:00:00,297.0879,8.287191e-09,3.8174095e-09,1.6627716e-07,8.716059e-08
2021-08-06 21:00:00,293.01904,2.2677668e-08,1.4270199e-08,2.2038647e-07,4.377488e-08
2021-08-07 00:00:00,291.65698,1.9581158e-08,2.159359e-08,2.4384448e-07,3.2337557e-08
2021-08-07 03:00:00,290.91748,1.8336447e-08,2.3470117e-08,2.5403355e-07,2.3121517e-08
2021-08-07 06:00:00,291.58276,1.4840367e-08,1.2048426e-08,2.2002598e-07,5.2073165e-08
2021-08-07 09:00:00,294.56128,9.944742e-09,3.040323e-09,1.5394428e-07,9.202095e-08
2021-08-07 12:00:00,296.34814,1.3537861e-08,1.7008566e-09,1.4106567e-07,8.8201425e-08
2021-08-07 15:00:00,296.82397,1.4240957e-08,2.0572526e-09,1.417995e-07,7.9113555e-08
2021-08-07 18:00:00,295.48804,1.0721614e-08,3.818871e-09,1.452911e-07,7.2076105e-08
2021-08-07 21:00:00,293.51782,1.2305584e-08,1.306985e-08,1.7978866e-07,3.354476e-08
2021-08-08 00:00:00,291.88306,1.7555621e-08,1.1130577e-08,1.6415012e-07,5.7583527e-08
2021-08-08 03:00:00,290.6875,1.8248404e-08,1.575441e-08,1.8595244e-07,3.9547214e-08
2021-08-08 06:00:00,291.51807,1.8428647e-08,1.3225905e-08,2.024517e-07,2.4851591e-08
2021-08-08 09:00:00,295.58203,1.4465922e-08,2.8203107e-09,1.4714833e-07,7.87717e-08
2021-08-08 12:00:00,297.65674,2.6421617e-08,1.4348633e-09,1.4699195e-07,9.1299114e-08
2021-08-08 15:00:00,298.90112,1.7807235e-08,1.5844228e-09,1.4538865e-07,9.6671755e-08
2021-08-08 18:00:00,298.167,1.7924084e-08,5.216259e-09,1.5652351e-07,6.984795e-08
2021-08-08 21:00:00,292.02686,1.9313411e-08,1.7351233e-08,2.007665e-07,2.3165489e-08
2021-08-09 00:00:00,290.90308,2.134631e-08,2.7380235e-08,2.5444186e-07,5.3847917e-09
2021-08-09 03:00:00,290.14966,2.4253229e-08,2.4147981e-08,2.928095e-07,4.2653525e-09
2021-08-09 06:00:00,290.80127,2.2147184e-08,1.3842803e-08,3.1869718e-07,8.0645695e-09
2021-08-09 09:00:00,295.97266,1.8384679e-08,4.97989e-09,1.8950294e-07,9.5332396e-08
2021-08-09 12:00:00,298.37183,1.6365945e-08,1.3877312e-09,1.6903195e-07,1.0933836e-07
2021-08-09 15:00:00,299.03003,1.3789226e-08,1.4831062e-09,1.6566733e-07,1.0974235e-07
2021-08-09 18:00:00,297.9065,1.3165014e-08,5.216206e-09,1.7706147e-07,8.257303e-08
2021-08-09 21:00:00,293.36865,1.6223996e-08,1.8322382e-08,2.2601802e-07,2.561509e-08
2021-08-10 00:00:00,291.5044,1.9640343e-08,2.6698267e-08,2.6441015e-07,1.446235e-08
2021-08-10 03:00:00,290.8496,2.1518762e-08,2.7530488e-08,2.919514e-07,9.633547e-09
2021-08-10 06:00:00,291.3545,2.1618717e-08,1.6143623e-08,2.926934e-07,2.126567e-08
2021-08-10 09:00:00,296.30225,1.4465769e-08,2.2909934e-09,1.872716e-07,1.06813445e-07
2021-08-10 12:00:00,299.4502,1.7280826e-08,1.1092468e-09,1.7697744e-07,1.1363872e-07
2021-08-10 15:00:00,301.0769,2.1138188e-08,1.2280158e-09,1.6742334e-07,1.1227158e-07
2021-08-10 18:00:00,299.28052,1.8553798e-08,4.804832e-09,1.7361764e-07,8.195468e-08
2021-08-10 21:00:00,294.84253,1.6716953e-08,1.7371494e-08,2.2217667e-07,2.7337064e-08
2021-08-11 00:00:00,293.8474,2.3151216e-08,2.240791e-08,2.5908915e-07,1.8570457e-08
2021-08-11 03:00:00,292.49707,2.4774767e-08,2.589861e-08,3.0005933e-07,6.8014105e-09
2021-08-11 06:00:00,293.24097,2.5569307e-08,1.6241284e-08,3.2826685e-07,9.790079e-09
2021-08-11 09:00:00,298.50732,2.0371399e-08,2.892384e-09,1.9308862e-07,1.0544709e-07
2021-08-11 12:00:00,301.9878,1.9322123e-08,1.5900804e-09,1.8349715e-07,1.137598e-07
2021-08-11 15:00:00,303.1621,1.6840247e-08,1.5035988e-09,1.74746e-07,1.11434474e-07
2021-08-11 18:00:00,301.04077,1.6240755e-08,5.5180904e-09,1.9032264e-07,7.989409e-08
2021-08-11 21:00:00,295.72632,2.0738565e-08,1.831359e-08,2.4393836e-07,2.6796222e-08
2021-08-12 00:00:00,294.8623,2.2779052e-08,2.8953092e-08,2.8712128e-07,1.2186846e-08
2021-08-12 03:00:00,292.48828,2.3839604e-08,3.031986e-08,3.1325771e-07,4.3776684e-09
2021-08-12 06:00:00,293.95068,2.353175e-08,1.7031255e-08,3.095928e-07,1.7233214e-08
2021-08-12 09:00:00,299.29736,2.0095595e-08,3.3899918e-09,2.0630404e-07,1.0898086e-07
2021-08-12 12:00:00,302.43628,1.9990875e-08,1.3438297e-09,1.7993491e-07,1.13201615e-07
2021-08-12 15:00:00,303.56616,1.8003636e-08,1.5506975e-09,1.7035144e-07,1.1021602e-07
2021-08-12 18:00:00,300.13574,1.6754221e-08,4.4981463e-09,1.790496e-07,8.432953e-08
2021-08-12 21:00:00,297.05908,2.07481e-08,1.816927e-08,2.2891001e-07,2.5758792e-08
2021-08-13 00:00:00,296.89673,2.231959e-08,2.2969381e-08,2.522819e-07,2.1409127e-08
2021-08-13 03:00:00,294.67285,2.4097627e-08,2.6493275e-08,2.9802393e-07,5.5607257e-09
2021-08-13 06:00:00,295.26367,2.5677647e-08,1.4997331e-08,3.3943306e-07,7.300817e-09
2021-08-13 09:00:00,300.7583,2.1373275e-08,3.6939711e-09,1.9489588e-07,1.0323454e-07
2021-08-13 12:00:00,303.40576,3.493492e-08,1.324127e-09,1.8173547e-07,1.1271671e-07
2021-08-13 15:00:00,304.50244,3.1932732e-08,1.1263948e-09,1.7043838e-07,1.0843735e-07
2021-08-13 18:00:00,302.71313,3.2164397e-08,3.1386163e-09,1.8193298e-07,8.572081e-08
2021-08-13 21:00:00,298.54077,3.264296e-08,1.7550938e-08,2.3329335e-07,2.223447e-08
2021-08-14 00:00:00,296.14453,3.094185e-08,2.8034666e-08,2.7285878e-07,1.0264113e-08
2021-08-14 03:00:00,294.30786,3.1972434e-08,2.7498738e-08,3.331095e-07,1.13336396e-10
2021-08-14 06:00:00,294.9292,3.231927e-08,1.675325e-08,3.6881673e-07,3.281408e-09
2021-08-14 09:00:00,300.5896,3.182509e-08,5.043259e-09,2.106786e-07,1.0177462e-07
2021-08-14 12:00:00,303.81323,2.8710254e-08,1.9906217e-09,1.8548197e-07,1.16000805e-07
2021-08-14 15:00:00,305.41748,2.7072225e-08,1.592106e-09,1.7230796e-07,1.1576746e-07
2021-08-14 18:00:00,302.99756,2.7860793e-08,3.963966e-09,1.8311215e-07,9.606713e-08
2021-08-14 21:00:00,298.33984,3.2007797e-08,1.7023124e-08,2.3394277e-07,3.5804796e-08
2021-08-15 00:00:00,296.1819,3.6244323e-08,2.5974634e-08,2.8238549e-07,2.5377753e-08
2021-08-15 03:00:00,294.73438,3.8875875e-08,3.1210387e-08,3.4414794e-07,7.133549e-09
2021-08-15 06:00:00,295.37622,4.027875e-08,1.8163943e-08,3.9830135e-07,6.0537926e-09
2021-08-15 09:00:00,300.6089,3.2756056e-08,5.320512e-09,2.3786967e-07,1.19162216e-07
2021-08-15 12:00:00,303.4485,2.8983699e-08,8.2308926e-10,2.0348845e-07,1.3185392e-07
2021-08-15 15:00:00,304.03687,3.0250224e-08,6.888766e-10,1.9878898e-07,1.3319692e-07
2021-08-15 18:00:00,301.68872,2.9532561e-08,3.0883451e-09,2.0863072e-07,1.1208249e-07
2021-08-15 21:00:00,297.34766,3.6366483e-08,1.7392747e-08,2.6933202e-07,3.647757e-08
2021-08-16 00:00:00,296.23096,2.7253826e-08,2.1672667e-08,2.6204185e-07,4.734453e-08
2021-08-16 03:00:00,294.865,3.021627e-08,3.1181617e-08,3.0562742e-07,1.3402892e-08
2021-08-16 06:00:00,295.08228,3.384344e-08,1.9513244e-08,3.2061763e-07,2.1354127e-08
2021-08-16 09:00:00,298.99878,3.8052708e-08,6.755911e-09,2.119303e-07,1.01600676e-07
2021-08-16 12:00:00,299.6931,4.5558064e-08,1.2861181e-09,2.2350983e-07,1.2767016e-07
2021-08-16 15:00:00,299.58423,4.384594e-08,1.3395319e-09,2.1400186e-07,1.269967e-07
2021-08-16 18:00:00,296.4209,3.538753e-08,3.0080833e-09,1.8624344e-07,9.077098e-08
2021-08-16 21:00:00,293.4702,2.953728e-08,7.382661e-09,1.8060473e-07,5.9529317e-08
2021-08-17 00:00:00,291.8484,1.6298173e-08,7.1342563e-09,1.4856752e-07,5.3920743e-08
2021-08-17 03:00:00,290.27124,1.63229e-08,1.4092892e-08,1.6641062e-07,3.0829984e-08
2021-08-17 06:00:00,291.0044,1.5990999e-08,1.0185903e-08,1.7135149e-07,2.5326665e-08
2021-08-17 09:00:00,296.89453,1.0726588e-08,1.6455514e-09,1.229016e-07,6.4399075e-08
2021-08-17 12:00:00,299.87866,3.0237666e-09,9.452543e-10,1.2589399e-07,7.658378e-08
2021-08-17 15:00:00,301.27832,3.1926735e-09,1.0099817e-09,1.2592845e-07,8.235732e-08
2021-08-17 18:00:00,299.30957,5.95335e-09,6.5066112e-09,1.4161984e-07,5.1737416e-08
2021-08-17 21:00:00,294.77417,1.5081596e-08,2.1029994e-08,1.9959194e-07,1.0875811e-08
2021-08-18 00:00:00,292.03125,1.5070334e-08,2.4435256e-08,2.1732129e-07,2.016639e-08
2021-08-18 03:00:00,291.0127,1.6118896e-08,2.0741197e-08,2.2619197e-07,2.0220737e-08
2021-08-18 06:00:00,292.011,1.6074939e-08,1.3344366e-08,2.2156291e-07,2.3498686e-08
2021-08-18 09:00:00,296.40698,9.369643e-09,1.986796e-09,1.4635117e-07,7.908118e-08
2021-08-18 12:00:00,299.64478,7.1629955e-09,1.2704815e-09,1.3985958e-07,8.586821e-08
2021-08-18 15:00:00,300.72632,6.5072463e-09,1.3133773e-09,1.3522288e-07,8.6138584e-08
2021-08-18 18:00:00,297.96362,7.3882553e-09,4.7932986e-09,1.4433448e-07,6.6218206e-08
2021-08-18 21:00:00,293.66064,1.24253745e-08,1.3980585e-08,1.795827e-07,3.3908517e-08
2021-08-19 00:00:00,292.98804,1.5062042e-08,1.3441387e-08,1.779436e-07,4.1882878e-08
2021-08-19 03:00:00,291.78955,1.5446076e-08,1.3289537e-08,1.8027379e-07,3.866681e-08
2021-08-19 06:00:00,292.06445,1.5660966e-08,1.0687231e-08,1.8194007e-07,3.5161914e-08
2021-08-19 09:00:00,296.17432,9.603774e-09,2.2551665e-09,1.4316488e-07,7.637072e-08
2021-08-19 12:00:00,298.14722,2.2351585e-08,1.4319674e-09,1.3963404e-07,8.117796e-08
2021-08-19 15:00:00,299.26953,1.8002709e-08,1.4960397e-09,1.3896026e-07,8.270338e-08
2021-08-19 18:00:00,297.02148,1.6273855e-08,3.3758663e-09,1.4448192e-07,7.337491e-08
2021-08-19 21:00:00,293.48047,1.8738135e-08,1.6052264e-08,1.8584107e-07,2.8211863e-08
2021-08-20 00:00:00,291.54224,2.3710736e-08,2.481988e-08,2.2024258e-07,1.957064e-08
2021-08-20 03:00:00,290.65674,2.526718e-08,2.7297403e-08,2.474924e-07,9.900836e-09
2021-08-20 06:00:00,292.36475,2.396683e-08,1.5169219e-08,2.3530022e-07,2.219744e-08
2021-08-20 09:00:00,296.4568,1.6820394e-08,2.0452102e-09,1.5015216e-07,8.398974e-08
2021-08-20 12:00:00,299.40894,3.486273e-08,1.0528846e-09,1.4957955e-07,9.4467914e-08
2021-08-20 15:00:00,300.26855,3.3970622e-08,1.1252961e-09,1.501842e-07,9.4661324e-08
2021-08-20 18:00:00,298.71753,3.3610455e-08,3.239963e-09,1.59262e-07,7.882722e-08
2021-08-20 21:00:00,294.50586,3.512357e-08,1.6954623e-08,2.091813e-07,2.6632142e-08
2021-08-21 00:00:00,292.80005,3.1810877e-08,2.5375718e-08,2.4177777e-07,1.910134e-08
2021-08-21 03:00:00,291.8335,3.0815578e-08,2.923639e-08,2.777094e-07,5.7911547e-09
2021-08-21 06:00:00,291.3225,3.112198e-08,1.8772454e-08,3.0025595e-07,8.828601e-09
2021-08-21 09:00:00,297.05127,2.8838073e-08,3.7122487e-09,1.7842162e-07,9.1809845e-08
2021-08-21 12:00:00,300.38135,3.2344058e-08,1.0825839e-09,1.684169e-07,1.0271546e-07
2021-08-21 15:00:00,301.13867,2.8341812e-08,1.0430906e-09,1.6533488e-07,1.03470285e-07
2021-08-21 18:00:00,299.37915,2.6064274e-08,3.672456e-09,1.7472017e-07,8.4244945e-08
2021-08-21 21:00:00,296.21362,2.8464537e-08,1.7349848e-08,2.2242448e-07,2.8295672e-08
2021-08-22 00:00:00,294.5337,3.63559e-08,2.6739162e-08,2.7178203e-07,1.8622663e-08
2021-08-22 03:00:00,292.96753,3.954233e-08,2.992268e-08,3.1340585e-07,1.1325617e-08
2021-08-22 06:00:00,292.75903,4.021086e-08,1.8418556e-08,3.025416e-07,1.7544744e-08
2021-08-22 09:00:00,297.15503,3.2414434e-08,3.3046212e-09,1.9042605e-07,9.507912e-08
2021-08-22 12:00:00,300.42944,4.494382e-08,2.5390305e-09,1.8966169e-07,1.0040639e-07
2021-08-22 15:00:00,301.13965,3.8293454e-08,2.2253446e-09,1.7761879e-07,1.01535925e-07
2021-08-22 18:00:00,298.54004,3.5143795e-08,4.2859276e-09,1.7792726e-07,8.3413475e-08
2021-08-22 21:00:00,295.0569,3.4944033e-08,1.6781854e-08,2.2356873e-07,3.4419788e-08
2021-08-23 00:00:00,293.3125,3.2361463e-08,1.4630677e-08,2.132174e-07,4.9299484e-08
2021-08-23 03:00:00,292.4126,2.8716677e-08,1.7616236e-08,2.1846269e-07,3.4802557e-08
2021-08-23 06:00:00,292.64526,2.7292383e-08,1.14200525e-08,2.063615e-07,3.5423355e-08
2021-08-23 09:00:00,297.0752,2.2805363e-08,2.592064e-09,1.6113817e-07,7.06439e-08
2021-08-23 12:00:00,300.08618,1.8086894e-08,1.1744165e-09,1.4532796e-07,8.203163e-08
2021-08-23 15:00:00,300.1953,1.633898e-08,1.2020507e-09,1.4364464e-07,8.543473e-08
2021-08-23 18:00:00,297.4829,1.8074715e-08,3.986665e-09,1.5197675e-07,6.8745514e-08
2021-08-23 21:00:00,293.4851,2.3822139e-08,1.1750411e-08,1.829947e-07,4.12445e-08
2021-08-24 00:00:00,290.75806,2.1708878e-08,1.3211182e-08,1.8915901e-07,4.2192696e-08
2021-08-24 03:00:00,290.56152,2.1306356e-08,1.6572681e-08,2.0176473e-07,2.8534803e-08
2021-08-24 06:00:00,291.38965,2.112193e-08,1.3327026e-08,2.1206041e-07,2.2124569e-08
2021-08-24 09:00:00,296.09863,1.11604095e-08,2.0046351e-09,1.4505376e-07,7.732147e-08
2021-08-24 12:00:00,298.8684,1.9614347e-08,1.0289916e-09,1.3775237e-07,8.442667e-08
2021-08-24 15:00:00,298.72998,1.6760136e-08,1.1392083e-09,1.354254e-07,8.5452896e-08
2021-08-24 18:00:00,296.9419,1.7247853e-08,4.898252e-09,1.4493614e-07,6.192407e-08
2021-08-24 21:00:00,293.8169,2.1910367e-08,1.27233895e-08,1.7117617e-07,3.515015e-08
2021-08-25 00:00:00,292.4995,2.1084325e-08,1.168376e-08,1.7083643e-07,4.214882e-08
2021-08-25 03:00:00,290.93408,2.3141173e-08,1.3852546e-08,1.8259705e-07,3.247196e-08
2021-08-25 06:00:00,291.4568,2.510668e-08,1.04382485e-08,1.8416857e-07,3.0614014e-08
2021-08-25 09:00:00,294.88696,2.4460679e-08,1.981214e-09,1.525609e-07,7.567171e-08
2021-08-25 12:00:00,297.32104,2.5923441e-08,9.512624e-10,1.487925e-07,8.372945e-08
2021-08-25 15:00:00,298.95508,2.2453975e-08,1.0130548e-09,1.4540566e-07,8.795649e-08
2021-08-25 18:00:00,297.0022,2.2528212e-08,3.8483203e-09,1.5219794e-07,6.921174e-08
2021-08-25 21:00:00,293.73535,2.4915902e-08,1.4049824e-08,1.8556071e-07,3.309849e-08
2021-08-26 00:00:00,291.14966,2.6965388e-08,2.5701151e-08,2.396527e-07,8.853139e-09
2021-08-26 03:00:00,289.41943,2.8146356e-08,2.67089e-08,2.834598e-07,2.216437e-09
2021-08-26 06:00:00,289.75146,2.8674599e-08,1.5133132e-08,3.1994318e-07,5.1581517e-09
2021-08-26 09:00:00,295.281,2.1774568e-08,3.122265e-09,1.676906e-07,8.092821e-08
2021-08-26 12:00:00,299.19067,1.21168355e-08,9.141431e-10,1.5810129e-07,9.273652e-08
2021-08-26 15:00:00,300.2859,1.0830291e-08,9.77107e-10,1.555717e-07,9.3295434e-08
2021-08-26 18:00:00,298.4026,1.1400854e-08,3.6743109e-09,1.6374696e-07,7.6783e-08
2021-08-26 21:00:00,293.71436,1.7083313e-08,1.6603497e-08,2.0414353e-07,3.22006e-08
2021-08-27 00:00:00,292.563,1.9678364e-08,2.6548621e-08,2.434101e-07,1.9074674e-08
2021-08-27 03:00:00,291.3794,2.3429713e-08,2.5714849e-08,2.824189e-07,1.2395742e-08
2021-08-27 06:00:00,291.1338,2.0597557e-08,1.6635804e-08,2.366459e-07,2.7459112e-08
2021-08-27 09:00:00,294.6377,1.4302639e-08,2.943775e-09,1.6611683e-07,7.281583e-08
2021-08-27 12:00:00,296.344,2.526361e-08,1.6361877e-09,1.5446832e-07,7.993812e-08
2021-08-27 15:00:00,297.09204,2.0663954e-08,1.6070856e-09,1.4928729e-07,8.0614996e-08
2021-08-27 18:00:00,294.49756,1.9996971e-08,4.047113e-09,1.547203e-07,6.652648e-08
2021-08-27 21:00:00,292.27197,2.2116051e-08,1.0027538e-08,1.7423757e-07,4.6231925e-08
2021-08-28 00:00:00,290.4607,1.911381e-08,7.831895e-09,1.6383252e-07,5.4079557e-08
2021-08-28 03:00:00,289.2329,1.880699e-08,7.486635e-09,1.6099783e-07,4.94991e-08
2021-08-28 06:00:00,289.28882,1.8338124e-08,7.0436053e-09,1.6117201e-07,4.214121e-08
2021-08-28 09:00:00,292.5359,1.4778369e-08,1.5960442e-09,1.4256482e-07,7.434787e-08
2021-08-28 12:00:00,295.89648,1.3738479e-08,6.0921984e-10,1.3992316e-07,8.200688e-08
2021-08-28 15:00:00,296.4292,1.0746302e-08,8.169945e-10,1.3949607e-07,8.2360174e-08
2021-08-28 18:00:00,293.53467,9.82898e-09,2.6123077e-09,1.4341433e-07,7.18499e-08
2021-08-28 21:00:00,290.75708,1.5881913e-08,1.596597e-08,1.8344166e-07,2.8542166e-08
2021-08-29 00:00:00,287.31738,1.3903271e-08,1.3005186e-08,1.8710739e-07,3.883575e-08
2021-08-29 03:00:00,286.7473,1.8972994e-08,2.1604519e-08,2.2587146e-07,1.6371839e-08
2021-08-29 06:00:00,288.01343,2.1502764e-08,1.4506154e-08,2.551039e-07,1.3915446e-08
2021-08-29 09:00:00,293.5891,7.784468e-09,2.4567692e-09,1.5801606e-07,7.121064e-08
2021-08-29 12:00:00,297.10547,5.156803e-09,8.788734e-10,1.4656925e-07,8.221319e-08
2021-08-29 15:00:00,297.81226,4.5734367e-09,9.1086366e-10,1.4443172e-07,8.174269e-08
2021-08-29 18:00:00,294.8286,6.3572756e-09,4.010812e-09,1.533905e-07,6.345465e-08
2021-08-29 21:00:00,290.74097,1.5590064e-08,1.827994e-08,2.0190119e-07,2.214664e-08
